2064, 1997
2065, 1205
2066, 1669
2067, 804
2068, 3446
2069, 2487
2070, 1492
2071, 1701
2072, 912
2073, 1914
2074, 703
2075, 1890
2076, 721
2077, 1416
2078, 1196
2079, 1283
2080, 1049
2081, 1491
2082, 4508
2083, 478
2084, 2217
2085, 4960
2086, 631
2087, 1212
2088, 1116
2089, 1973
2090, 1378
2092, 715
2093, 1702
2094, 5314
2095, 1190
2096, 1151
2097, 1178
2098, 2576
2099, 3032
2100, 1853
2101, 1454
2102, 2613
2103, 2181
2104, 1465
2105, 1429
2106, 1345
2107, 1368
2108, 2042
2109, 1499
2110, 2948
2111, 2004
2112, 1052
2113, 993
2114, 1689
2115, 1750
2116, 1336
2117, 11419
2118, 1421
2119, 1369
2120, 1159
2121, 784
2122, 1066
2123, 2034
2124, 1118
2125, 873
2126, 505
2127, 1946
2128, 1100
2129, 1399
2130, 1027
2131, 1065
2132, 1315
2133, 2788
2134, 1225
2135, 1225
2136, 2606
2137, 3069
2138, 1473
2139, 1625
2140, 503
2141, 3035
2142, 1190
2143, 1651
2144, 1481
2145, 1451
2146, 1193
2147, 1349
2148, 959
2149, 1392
2150, 1740
2151, 601
2152, 1306
2153, 481
2154, 477
2155, 838
2156, 815
2157, 827
2158, 210
2160, 1899
2161, 264
2162, 1610
2163, 1244
2164, 2211
2165, 160
2166, 916
2167, 1538
2168, 2207
2169, 923
2170, 1011
2171, 1611
2172, 488
2173, 2777
2174, 509
2176, 612
2177, 1100
2178, 2215
2179, 509
2180, 1756
2181, 1228
2183, 876
2184, 1474
2185, 1190
2186, 1642
2187, 1376
2188, 1940
2189, 1962
2190, 3023
2191, 1764
2192, 1000
2193, 1248
2194, 2378
2195, 2676
2196, 509
2197, 1356
2198, 1145
2199, 661
2200, 1664
2201, 1144
2202, 1909
2203, 1206
2204, 1261
2205, 883
2206, 1624
2207, 2756
2208, 771
2209, 516
2210, 2129
2211, 894
2212, 11
2213, 1032
2214, 671
2216, 2335
2217, 1999
2218, 954
2219, 571
2220, 547
2221, 1620
2222, 4136
2223, 2283
2224, 2027
2225, 1001
2226, 1488
2227, 2987
2228, 2416
2229, 1406
2230, 1626
2231, 1696
2232, 1177
2233, 2357
2234, 723
2235, 1428
2236, 1080
2237, 2487
2238, 2594
2239, 1015
2240, 997
2241, 2388
2242, 1157
2243, 882
2244, 1299
2245, 1032
2246, 1694
2247, 1580
2248, 764
2249, 2486
2250, 1020
2251, 1858
2252, 874
2253, 708
2254, 2336
2255, 1041
2256, 905
2257, 1371
2258, 715
2259, 1128
2260, 1548
2261, 1110
2262, 1156
2263, 1156
2264, 4256
2266, 1236
2267, 1598
2268, 478
2269, 913
2270, 1588
2271, 1334
2272, 798
2273, 2806
2274, 822
2275, 2171
2276, 957
2277, 1892
2278, 4955
2279, 1539
2280, 520
2281, 1157
2282, 679
2283, 1521
2284, 4014
2285, 1021
2286, 1939
2287, 2306
2288, 1876
2289, 1101
2290, 786
2291, 1275
2292, 1637
2293, 2107
2294, 1284
2295, 710
2296, 793
2297, 1186
2298, 988
2299, 3074
2300, 617
2301, 996
2302, 1184
2303, 545
2304, 2083
2305, 1381
2306, 1714
2307, 2551
2308, 487
2309, 1546
2310, 2708
2311, 1741
2312, 511
2313, 840
2314, 2597
2316, 2083
2317, 5031
2319, 660
2320, 1019
2321, 1249
2322, 1403
2323, 914
2324, 540
2325, 2953
2326, 1568
2327, 911
2328, 1075
2329, 985
2330, 2071
2331, 1932
2332, 723
2333, 1943
2334, 972
2335, 2400
2336, 823
2337, 676
2338, 5508
2339, 506
2340, 1037
2341, 1127
2342, 1178
2343, 2005
2344, 663
2345, 822
2346, 1778
2347, 577
2348, 499
2349, 791
2350, 2700
2351, 308
2352, 1614
2353, 935
2354, 526
2355, 1512
2357, 924
2358, 1165
2359, 2821
2360, 1525
2361, 1008
2362, 1144
2363, 1191
2364, 667
2365, 324
2366, 1333
2367, 512
2368, 1838
2369, 622
2370, 1307
2371, 984
2372, 1191
2373, 461
2374, 2701
2375, 2177
2376, 784
2377, 1679
2378, 3440
2379, 739
2380, 604
2381, 1941
2382, 2279
2383, 513
2384, 1308
2385, 1640
2386, 896
2387, 1020
2388, 770
2389, 758
2390, 1724
2391, 1341
2392, 725
2393, 1213
2394, 1501
2395, 642
2396, 1425
2397, 933
2398, 1059
2399, 2117
2400, 918
2401, 2408
2402, 2152
2403, 1107
2404, 1637
2405, 1373
2406, 1431
2407, 1557
2408, 5115
2409, 1098
2410, 1049
2411, 1768
2412, 1802
2413, 547
2414, 1290
2415, 547
2416, 690
2417, 2603
2418, 1003
2419, 2710
2420, 2943
2421, 459
2422, 1443
2423, 2208
2424, 1563
2425, 1727
2426, 1633
2428, 2012
2429, 841
2430, 903
2431, 1835
2432, 2580
2433, 1706
2434, 1607
2435, 1010
2436, 4236
2437, 2117
2438, 1999
2439, 998
2440, 2249
2441, 1622
2442, 1878
2443, 1120
2444, 1397
2445, 1412
2446, 743
2448, 1168
2449, 561
2450, 1111
2451, 2155
2452, 606
2453, 1408
2454, 1319
2455, 1099
2456, 5241
2457, 1704
2458, 486
2459, 2288
2460, 1917
2461, 2081
2462, 507
2463, 691
2464, 1299
2465, 1407
2466, 1040
2467, 2576
2468, 1144
2469, 720
2470, 5003
2471, 681
